Time_s,Time_min,Time_hr,Ambient_Temp_C,Milk_Temp_C,PCM_Temp_C,PCM_Phase_Fraction,PCM_Heat_Removal_W,Ambient_Heat_Influx_W,Cumulative_Heat_Removed_kJ,PCM_Available_Capacity_kJ,PCM_Remaining_Capacity_kJ,Milk_Volume_L,Milk_Mass_kg,Insulation_Thickness_mm,PCM_Mass_kg,Target_Temp_C,Cooling_Status,Model_Status
1310,21.8333333333333,0.363888888888889,35,21.4861854601995,5,0.953564157117997,420.397729235086,37.5,683.999860127574,768,84.0001398724263,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1320,22,0.366666666666667,35,21.4339328113165,5,0.959661460866343,419.06528668857,37.5,688.197837938833,768,79.802162061167,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1330,22.1666666666667,0.369444444444444,35,21.3818457762028,5,0.965741024067722,417.73706729317,37.5,692.382510339868,768,75.6174896601324,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1340,22.3333333333333,0.372222222222222,35,21.3299238299487,5,0.971802902950459,416.413057663692,37.5,696.55391950192,768,71.4460804980799,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1350,22.5,0.375,35,21.2781664493083,5,0.977847153564662,415.093244457361,37.5,700.712107462572,768,67.2878925374278,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1360,22.6666666666667,0.377777777777778,35,21.2265731126939,5,0.98387383178279,413.777614373695,37.5,704.857116126168,768,63.1428838738316,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1370,22.8333333333333,0.380555555555556,35,21.1751433001713,5,0.989882993300217,412.466154154367,37.5,708.988987264238,768,59.0110127357616,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1380,23,0.383333333333333,35,21.1238764934538,5,0.995874693635789,411.158850583073,37.5,713.107762515918,768,54.8922374840825,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1390,23.1666666666667,0.386111111111111,35,21.0728429782675,5.20920817662098,1,404.522687441987,37.2384897792238,717.207795125986,768,50.7922048740144,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1400,23.3333333333333,0.388888888888889,35,21.0235077139964,5.86561094922229,1,386.526367501739,36.4179863134721,721.17139025753,768,46.82860974247,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1410,23.5,0.391666666666667,35,20.9763690551408,6.49405587453805,1,369.298986105371,35.6324301568274,724.958510109981,768,43.0414898900187,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1420,23.6666666666667,0.394444444444444,35,20.9313331459105,7.09573735787057,1,352.807692595017,34.8803283026618,728.57669505755,768,39.4233049424496,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1430,23.8333333333333,0.397222222222222,35,20.8883101402298,7.67179877705998,1,337.02103976083,34.160251528675,732.033163333938,768,35.9668366660618,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1440,24,0.4,35,20.8472140304351,8.22333466248283,1,321.908923882783,33.4708316718965,735.334824794842,768,32.6651752051581,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1450,24.1666666666667,0.402777777777778,35,20.8079624832897,8.75139278391691,1,307.442527334006,32.8107590201039,738.488294092503,768,29.5117059074967,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1460,24.3333333333333,0.405555555555556,35,20.7704766830046,9.25697614825058,1,293.594263636227,32.1787798146868,741.499903287409,768,26.500096712591,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1470,24.5,0.408333333333333,35,20.7346811809659,9.74104491184601,1,280.337724862558,31.5736938601925,744.375713921195,768,23.6242860788045,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1480,24.6666666666667,0.411111111111111,35,20.7005037518823,10.204518211202,1,267.647631287347,30.9943522359974,747.121528573773,768,20.878471426227,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1490,24.8333333333333,0.413888888888889,35,20.6678752560778,10.6482759154079,1,255.499783187083,30.4396551057401,749.742901926706,768,18.2570980732936,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1500,25,0.416666666666667,35,20.6367295076681,11.0731603037278,1,243.871014700478,29.9085496203403,752.245151353944,768,15.7548486460556,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1510,25.1666666666667,0.419444444444444,35,20.6070031483683,11.4799776715162,1,232.739149659727,29.4000279106047,754.633367060092,768,13.3666329399078,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1520,25.3333333333333,0.422222222222222,35,20.5786355266921,11.8694998675247,1,222.082959308768,28.9131251655941,756.912421785555,768,11.0875782144454,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1530,25.5,0.425,35,20.5515685823119,12.2424657655322,1,211.882121827884,28.4469177930848,759.086980097058,768,8.91301990294235,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1540,25.6666666666667,0.427777777777778,35,20.525746735359,12.5995826731037,1,202.117183587509,28.0005216586203,761.161507281257,768,6.83849271874293,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1550,25.8333333333333,0.430555555555556,35,20.5011167804531,12.9415276801646,1,192.769522057356,27.5730903997942,763.140277858396,768,4.85972214160429,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1560,26,0.433333333333333,35,20.4776277852596,13.2689489499604,1,183.821310300131,27.1638138125495,765.027383732239,768,2.97261626776087,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1570,26.1666666666667,0.436111111111111,35,20.4552309933802,13.5824669548643,1,175.255482982157,26.7719163064196,766.826741991829,768,1.17325800817122,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1580,26.3333333333333,0.438888888888889,35,20.4338797313924,13.8826756593887,1,167.055703836095,26.3966554257641,768.542102379928,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1590,26.5,0.441666666666667,35,20.4135293198605,14.1701436526557,1,159.206334513722,26.0373204341803,770.177054442403,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1600,26.6666666666667,0.444444444444444,35,20.3941369881483,14.4454152324862,1,151.692404769383,25.6932309593922,771.735034372163,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1610,26.8333333333333,0.447222222222222,35,20.3756617928713,14.7090114431747,1,144.499583917265,25.3637356960317,773.219331560716,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1620,27,0.45,35,20.3580645398328,14.9614310689275,1,137.614153508085,25.0482111638406,774.63309486983,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1630,27.1666666666667,0.452777777777778,35,20.3413077092948,15.2031515848604,1,131.022981173077,24.7460605189245,775.979338635252,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1640,27.3333333333333,0.455555555555556,35,20.3253553844418,15.4346300673668,1,124.713495585415,24.4567124157916,777.260948413939,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1650,27.5,0.458333333333333,35,20.3101731829007,15.6563040655928,1,118.673662491351,24.179619918009,778.480686485755,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1660,27.6666666666667,0.461111111111111,35,20.2957281911859,15.8685924356825,1,112.891961765337,23.9142594553968,779.641197120119,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1670,27.8333333333333,0.463888888888889,35,20.2819889019459,16.071896139381,1,107.357365445406,23.6601298257737,780.745011617661,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1680,28,0.466666666666667,35,20.26892515389,16.2665990085203,1,102.059316706926,23.4167512393496,781.794553136478,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1690,28.1666666666667,0.469444444444444,35,20.2565080742817,16.4530684768446,1,96.987709734644,23.1836644039442,782.79214131221,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1700,28.3333333333333,0.472222222222222,35,20.2447100238893,16.6316562805708,1,92.1328704546224,22.9604296492865,783.739996680728,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1710,28.5,0.475,35,20.2335045442882,16.8026991290187,1,87.48553808937,22.7466260887266,784.640244911888,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1720,28.6666666666667,0.477777777777778,35,20.2228663074135,16.9665193465918,1,83.0368475009529,22.5418508167602,785.494920862397,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1730,28.8333333333333,0.480555555555556,35,20.2127710672698,17.1234254873301,1,78.7783122884622,22.3457181408374,786.305972455544,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1740,29,0.483333333333333,35,20.2031956137021,17.2737129232087,1,74.7018086075816,22.1578588459891,787.075264395171,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1750,29.1666666666667,0.486111111111111,35,20.1941177281431,17.4176644073033,1,70.7995596814158,21.9779194908709,787.804581720981,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1760,29.3333333333333,0.488888888888889,35,20.1855161412502,17.5555506128947,1,67.0641209730658,21.8055617338816,788.495633211957,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1770,29.5,0.491666666666667,35,20.1773704923528,17.6876306495435,1,63.4883659916369,21.6404616880706,789.150054644374,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1780,29.6666666666667,0.494444444444444,35,20.169661290632,17.8141525571159,1,60.0654727046596,21.4823093036051,789.769411910628,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1790,29.8333333333333,0.497222222222222,35,20.1623698779584,17.9353537787036,1,56.7889105309984,21.3308077766205,790.355204004821,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1800,30,0.5,35,20.1554783933185,18.0514616133402,1,53.6524278894482,21.1856729833248,790.90886588079,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1810,30.1666666666667,0.502777777777778,35,20.1489697387597,18.1626936493763,1,50.6500402792771,21.0466329382796,791.431771188043,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1820,30.3333333333333,0.505555555555556,35,20.142827546791,18.2692581793402,1,47.7760188699968,20.9134272758248,791.925234890809,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1830,30.5,0.508333333333333,35,20.1370361491761,18.3713545970739,1,45.024879578607,20.7858067536576,792.390515775187,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1840,30.6666666666667,0.511111111111111,35,20.13158054706,18.4691737779043,1,42.39137261347,20.6635327776196,792.828818849198,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1850,30.8333333333333,0.513888888888889,35,20.1264463823712,18.5628984425711,1,39.8704724649035,20.5463769467862,793.241297640296,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1860,31,0.516666666666667,35,20.1216199104466,18.6527035056078,1,37.4573683233902,20.4341206179903,793.629056394719,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1870,31.1666666666667,0.519444444444444,35,20.1170879738251,18.7387564088392,1,35.14745490714,20.326554488951,793.993152182889,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1880,31.3333333333333,0.522222222222222,35,20.1128379771613,18.8212174406308,1,32.936323681527,20.2234781992115,794.33459691486,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1890,31.5,0.525,35,20.1088578632106,18.9002400414993,1,30.8197544536389,20.1246999481259,794.65435926966,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1900,31.6666666666667,0.527777777777778,35,20.1051360898405,18.9759710966668,1,28.7937073259295,20.0300361291665,794.953366542213,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1910,31.8333333333333,0.530555555555556,35,20.101661608024,19.0485512161168,1,26.8543149936331,19.939310979854,795.232506411349,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1920,32,0.533333333333333,35,20.0984238407731,19.1181150026853,1,24.997875371239,19.8523562466434,795.492628632291,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1930,32.1666666666667,0.536111111111111,35,20.095412662972,19.1847913086981,1,23.2208445339846,19.7690108641273,795.734546656825,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1940,32.3333333333333,0.538888888888889,35,20.0926183820729,19.2487034816454,1,21.5198299609023,19.6891206479433,795.959039184261,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1950,32.5,0.541666666666667,35,20.090031719615,19.3099695993588,1,19.8915840665325,19.6125380008015,796.16685164613,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1960,32.6666666666667,0.544444444444444,35,20.0876437935343,19.3687026951427,1,18.3329980089874,19.5391216310717,796.358697627451,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1970,32.8333333333333,0.547222222222222,35,20.0854461012287,19.4250109732864,1,16.8410957625308,19.4687362833921,796.535260227281,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1980,33,0.55,35,20.0834305033465,19.47899801537,1,15.4130284434018,19.4012524807875,796.697193361139,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
1990,33.1666666666667,0.552777777777778,35,20.0815892082675,19.5307629777561,1,14.0460688780416,19.3365462778049,796.845123007786,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2000,33.3333333333333,0.555555555555556,35,20.0799147572474,19.580400780644,1,12.7376064033884,19.274499024195,796.979648402739,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2010,33.5,0.558333333333333,35,20.0784000101966,19.6280022890473,1,11.4851418893062,19.2149971386908,797.101343180803,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2020,33.6666666666667,0.561111111111111,35,20.0770381320664,19.6736544860403,1,10.2862829736665,19.1579318924496,797.210756469782,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2030,33.8333333333333,0.563888888888889,35,20.0758225798174,19.7174406386018,1,9.13873950099819,19.1031992017478,797.308413937471,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2040,34,0.566666666666667,35,20.0747470899438,19.7594404563749,1,8.04031915600718,19.0506994295314,797.394818793914,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2050,34.1666666666667,0.569444444444444,35,20.0738056665316,19.7997302436436,1,6.98892328364463,19.0003371954455,797.470452750848,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2060,34.3333333333333,0.572222222222222,35,20.0729925698263,19.8383830448167,1,5.98254288774587,18.9520211939792,797.535776940152,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2070,34.5,0.575,35,20.0723023052892,19.8754687836964,1,5.01925480061479,18.9056640203794,797.591232793066,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2080,34.6666666666667,0.577777777777778,35,20.0717296131213,19.9110543967972,1,4.09721801626313,18.8611820040035,797.637242881837,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2090,34.8333333333333,0.580555555555556,35,20.0712694582348,19.9452039609689,1,3.21467018028023,18.8184950487889,797.674211725419,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2100,35,0.583333333333333,35,20.0709170206529,19.9779788155673,1,2.36992422968276,18.7775264805409,797.702526560745,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2110,35.1666666666667,0.586111111111111,35,20.07066768632,20.0094376794059,1,1.56136517630823,18.7382029007426,797.722558081051,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2120,35.3333333333333,0.588888888888889,35,20.070517038304,20.0396367627107,1,0.787447027629716,18.7004540466117,797.734661142657,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2130,35.5,0.591666666666667,35,20.070460848375,20.0686298742919,1,0.0466898391195585,18.6642126571352,797.739175441553,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2140,35.6666666666667,0.594444444444444,35,20.0704602672219,20.0968919572014,1,0,18.6288850534983,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2150,35.8333333333333,0.597222222222222,35,20.0704602672219,20.1250934968663,1,0,18.5936331289171,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2160,36,0.6,35,20.0704602672219,20.1532416700228,1,0,18.5584479124715,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2170,36.1666666666667,0.602777777777778,35,20.0704602672219,20.1813365776578,1,0,18.5233292779277,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2180,36.3333333333333,0.605555555555556,35,20.0704602672219,20.2093783205671,1,0,18.4882770992911,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2190,36.5,0.608333333333333,35,20.0704602672219,20.2373669993556,1,0,18.4532912508055,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2200,36.6666666666667,0.611111111111111,35,20.0704602672219,20.2653027144379,1,0,18.4183716069526,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2210,36.8333333333333,0.613888888888889,35,20.0704602672219,20.2931855660388,1,0,18.3835180424516,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2220,37,0.616666666666667,35,20.0704602672219,20.321015654193,1,0,18.3487304322588,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2230,37.1666666666667,0.619444444444444,35,20.0704602672219,20.3487930787463,1,0,18.3140086515672,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2240,37.3333333333333,0.622222222222222,35,20.0704602672219,20.3765179393552,1,0,18.279352575806,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2250,37.5,0.625,35,20.0704602672219,20.4041903354882,1,0,18.2447620806398,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2260,37.6666666666667,0.627777777777778,35,20.0704602672219,20.4318103664248,1,0,18.210237041969,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2270,37.8333333333333,0.630555555555556,35,20.0704602672219,20.4593781312573,1,0,18.1757773359284,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2280,38,0.633333333333333,35,20.0704602672219,20.48689372889,1,0,18.1413828388875,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2290,38.1666666666667,0.636111111111111,35,20.0704602672219,20.5143572580404,1,0,18.1070534274495,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2300,38.3333333333333,0.638888888888889,35,20.0704602672219,20.541768817239,1,0,18.0727889784512,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2310,38.5,0.641666666666667,35,20.0704602672219,20.5691285048299,1,0,18.0385893689626,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2320,38.6666666666667,0.644444444444444,35,20.0704602672219,20.5964364189711,1,0,18.0044544762861,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2330,38.8333333333333,0.647222222222222,35,20.0704602672219,20.6236926576348,1,0,17.9703841779565,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
2340,39,0.65,35,20.0704602672219,20.6508973186079,1,0,17.9363783517401,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
